时间,城市,音乐剧,卡司,剧院
2023-12-23 14:30,北京,威尼斯商人,宁馨儿 李嘉骏 张智伟 云孟和,时间剧场TIME THEATRE
2023-12-23 14:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-23 14:30,北京,婚礼歌手,王帅 鲁芳岐 李子健 李想 郭禹良 刘治威 文颖倩 乌尼思 赵梓岑,朝阳剧场
2023-12-23 14:30,成都,灯塔,杨博皓 王世鑫 范杰,西部文化产业中心·鲸剧场
2023-12-23 14:30,广州,恋爱吧！人类,潘龙 王雨姝 林瀚青 罗月宁,广州南方剧院
2023-12-23 15:00,武汉,小说,唐飞 王博睿 刘秫呈,武演新空间（梦时代馆）
2023-12-23 19:00,上海,Little Jack小杰克,马灵奇 陈棋尔,ARK LIVE HOUSE
2023-12-23 19:30,上海,小说,王瀚宇 马海生 桑可舟,人民大舞台
2023-12-23 19:30,上海,嗜血博士,相征 管重昊 潘珏辰,星空间1023号·涵金小剧场
2023-12-23 19:30,上海,桑塔露琪亚,郝李英杰 姜崃 朱亮,星空间6号·一台好戏小剧场
2023-12-23 19:30,上海,阿波罗尼亚,徐佳文 徐步超 陈志,星空间1号·一台好戏小剧场
2023-12-23 19:30,上海,月亮与六便士,吴俊鹏 黎宛曈 王壹 周钰斐,星空间815号·缪时客小剧场
2023-12-23 19:30,上海,小说,孙豆尔 万钰彬 苗宸宇,星空间115号·缪时客小剧场
2023-12-23 19:30,上海,FLAMES火焰,蔡馨怡 钱蒙楠 施博威,星空间4号·缪时客小剧场
2023-12-23 19:30,上海,灯塔,周一男 冯文彦 张哲豪,星空间9号·鲸剧场
2023-12-23 19:30,上海,翻国王棋,蛋蛋 张琦铭 蔡淇 薛尚文 周波 李佳音,星空间77号·鲸剧场
2023-12-23 19:30,上海,阿尔托，梵高,白一博 曹珺 毛寅东,星空间17号·NFP小剧场
2023-12-23 19:30,上海,嘿！亚利桑那,马小乔 刘瀚聪 王逸飞 张烜尔 高旭 孙金瀚 智博闻,嘿！亚利桑那
2023-12-23 19:30,上海,蝶变,胥子含 张沁丹 刘泽星,星空间8号·一台好戏方寸剧场
2023-12-23 19:30,上海,青春禁忌游戏,江南 方书剑 项裕 胡迪 孙叶雨,上剧场
2023-12-23 19:30,上海,双重危机,范金锴 孙化卓,星空间19号
2023-12-23 19:30,上海,摇滚太白·诗与星,范可妮 孙乐仟 钟嘉媚,星空间407号·她剧场
2023-12-23 19:30,上海,少年歌行梵音谣,汤邵文 诸葛北辰 王桓 李春胤,星空间81号·白剧场
2023-12-23 19:30,上海,梦微之,沈育奇 叶宇锋,星空间33号 鲸·剧场
2023-12-23 19:30,上海,时光代理人,滕春鹏 杜光祎 冯鑫垚 朱佳艳 李泽熙,时光剧场
2023-12-23 19:30,上海,#0528,温升宝 刘政 赵洪博,星空间28号·好好有戏小剧场
2023-12-23 19:30,上海,致爱,周文嘉 陆宇鹏,亚洲大厦·星空间黑匣子
2023-12-23 19:30,上海,两个人的谋杀,庞盛之 徐奕然,开心麻花U剧场
2023-12-23 19:30,上海,疯子与赞美诗,傅祥安 张琛,星空间111号·墨剧场
2023-12-23 19:30,北京,献给阿尔吉侬的花束,于晓璘 吕润桐 郭俊宇 窦承俊 帕赛 曹牧之 邵奕磊 杜鑫艳 赵嘉艳,天桥艺术中心大剧场
2023-12-23 19:30,北京,威尼斯商人,宁馨儿 李嘉骏 张智伟 云孟和,时间剧场TIME THEATRE
2023-12-23 19:30,北京,艺术区,,小柯剧场
2023-12-23 19:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-23 19:30,北京,婚礼歌手,李卓远 鲁芳岐 李子健 马凯漪 郭禹良 董韦凯 文颖倩 乌尼思 赵梓岑,朝阳剧场
2023-12-23 19:30,成都,阿波罗尼亚,郭洧江 脱骁尧 杜牧,西部文化产业中心·一台好戏小剧场
2023-12-23 19:30,成都,致命旋律,张金鑫 王佑名 杜舟 葛泽扬,成都开心麻花9剧场
2023-12-23 19:30,广州,阿波罗尼亚,唐浩瑜 张毅凯 李坤嘉,阿波罗尼亚·广州馆
2023-12-23 19:30,广州,恋爱吧！人类,潘龙 王雨姝 林瀚青 罗月宁,广州南方剧院
2023-12-23 19:30,武汉,将进酒,李炜鹏 喻越越 张傲生 张诗漫 赵晏伯 黄冠菘 徐铭聪 赵丹霓 王靖棋 杜恒,琴台大剧院
2023-12-23 19:30,武汉,灯塔,黄磊 周靖杰 刘秫呈,武汉剧院小剧场
2023-12-23 19:30,武汉,小说,文振宇 王博睿 张鑫澳,武演新空间（梦时代馆）
2023-12-23 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-23 20:00,上海,LIZZIE丽兹,张会芳 丁臻滢 湛嘉丽 王洁璐,星空间11号·MOriginal Box
2023-12-24 14:00,上海,LIZZIE丽兹,严小北 郑涵一 刘烨 宁梦恬,星空间11号·MOriginal Box
2023-12-24 14:00,成都,熊猫,,熊猫剧院
2023-12-24 14:00,武汉,将进酒,李炜鹏 喻越越 张傲生 张诗漫 赵晏伯 黄冠菘 徐铭聪 赵丹霓 王靖棋 杜恒,琴台大剧院
2023-12-24 14:00,西安,丝路之声,丁辉 田恬 江柏成 孙晶俐 张云轩 吴凯泽 杨雨婷 王笑语 林梦圆 闫栋,丝路欢乐世界·琴音剧场
2023-12-24 14:30,上海,小说,王瀚宇 马海生 桑可舟,人民大舞台
2023-12-24 14:30,上海,嗜血博士,白一博 田野 贾景伊,星空间1023号·涵金小剧场
2023-12-24 14:30,上海,月亮与六便士,吴俊鹏 欧阳乔子 薛尚文 周钰斐,星空间815号·缪时客小剧场
2023-12-24 14:30,上海,小说,许昌泰 钱蒙楠 杜航,星空间115号·缪时客小剧场
2023-12-24 14:30,上海,FLAMES火焰,卓群 孙豆尔 相征,星空间4号·缪时客小剧场
2023-12-24 14:30,上海,灯塔,赵洪博 孙博 孙欣业,星空间9号·鲸剧场
2023-12-24 14:30,上海,嘿！亚利桑那,马小乔 滕春鹏 胡迪 王玙璠 褚俊驰 周波 高尔金宝音,嘿！亚利桑那
2023-12-24 14:30,上海,Little Jack小杰克,饶恒宇 陈棋尔,ARK LIVE HOUSE
2023-12-24 14:30,上海,蝶变,叶嘉雯 张沁丹 付世刚,星空间8号·一台好戏方寸剧场
2023-12-24 14:30,上海,青春禁忌游戏,江南 方书剑 项裕 刘彬濠 孙叶雨,上剧场
2023-12-24 14:30,上海,时光代理人,舒荣波 吴以瀚 强东玥 郭珍艳 张嘉豪,时光剧场
2023-12-24 14:30,上海,#0528,温升宝 徐步超 李珏,星空间28号·好好有戏小剧场
2023-12-24 14:30,上海,当你心动时,马灵奇 施博威 葛洧吟,星空间12号·耶比剧场
2023-12-24 14:30,上海,两个人的谋杀,翟松 广家伟,开心麻花U剧场
2023-12-24 14:30,上海,疯子与赞美诗,许放星 刘朱烨,星空间111号·墨剧场
2023-12-24 14:30,北京,献给阿尔吉侬的花束,高雨晨 郭耀嵘 郭俊宇 窦承俊 连江维 赵霄汉 唐超 丁辰西 赵嘉艳,天桥艺术中心大剧场
2023-12-24 14:30,北京,秋裤和擀面杖,张赛怡 于洋 孙一城 吴勃臻 王晶,时间剧场TIME THEATRE
2023-12-24 14:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-24 14:30,北京,婚礼歌手,王帅 鲁芳岐 李子健 李想 郭禹良 刘治威 刘思纤 崔欣仪 乌尼思,朝阳剧场
2023-12-24 15:00,武汉,小说,周靖杰 舒杨 刘秫呈,武演新空间（梦时代馆）
2023-12-24 16:00,北京,艺术区,,小柯剧场
2023-12-24 16:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-24 17:00,上海,LIZZIE丽兹,张会芳 丁臻滢 李梓溪 王洁璐,星空间11号·MOriginal Box
2023-12-24 19:30,上海,小说,王培杰 冒海飞 桑可舟,人民大舞台
2023-12-24 19:30,上海,嗜血博士,赵钱龙 管重昊 洪果,星空间1023号·涵金小剧场
2023-12-24 19:30,上海,桑塔露琪亚,牛博为 姜崃 陈志,星空间6号·一台好戏小剧场
2023-12-24 19:30,上海,阿波罗尼亚,朱亮 李政绪 邓欣锐,星空间1号·一台好戏小剧场
2023-12-24 19:30,上海,月亮与六便士,白一博 欧阳乔子 薛尚文 田梦,星空间815号·缪时客小剧场
2023-12-24 19:30,上海,小说,朱亚洲 孙豆尔 田野,星空间115号·缪时客小剧场
2023-12-24 19:30,上海,FLAMES火焰,卓群 钱蒙楠 施博威,星空间4号·缪时客小剧场
2023-12-24 19:30,上海,辛吉路的画材店,曹屿辰 姜义哲 王颢珏,星空间2号·好好有戏剧场
2023-12-24 19:30,上海,灯塔,周一男 王逸飞 翟松,星空间9号·鲸剧场
2023-12-24 19:30,上海,翻国王棋,蛋蛋 遇泓羊 蔡淇 车鸣笛 刘明明 张烜尔,星空间77号·鲸剧场
2023-12-24 19:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 施哲明 周文嘉 褚俊驰 孙金瀚 高尔金宝音,嘿！亚利桑那
2023-12-24 19:30,上海,蝶变,叶嘉雯 张沁丹 付世刚,星空间8号·一台好戏方寸剧场
2023-12-24 19:30,上海,摇滚太白·诗与星,胥子含 孙乐仟 王珏语涵,星空间407号·她剧场
2023-12-24 19:30,上海,少年歌行梵音谣,周宇杰 缪卓凡 王桓 王天乐,星空间81号·白剧场
2023-12-24 19:30,上海,梦微之,许昌泰 卢翰林,星空间33号 鲸·剧场
2023-12-24 19:30,上海,时光代理人,纪晓坤 郭虹旭 蔡璐 郭珍艳 张嘉豪,时光剧场
2023-12-24 19:30,上海,#0528,王禹桐 刘政 刘瀚聪,星空间28号·好好有戏小剧场
2023-12-24 19:30,上海,当你心动时,马灵奇 万钰彬 葛洧吟,星空间12号·耶比剧场
2023-12-24 19:30,上海,AI,汤邵文 毛唯嘉,长宁来福士The Be11钟楼演艺新空间
2023-12-24 19:30,上海,两个人的谋杀,陈泽杨 蔡鼎延,开心麻花U剧场
2023-12-24 19:30,上海,疯子与赞美诗,傅祥安 钟子崴,星空间111号·墨剧场
2023-12-24 19:30,北京,献给阿尔吉侬的花束,于晓璘 吕润桐 郭俊宇 窦承俊 连江维 赵霄汉 邵奕磊 杜鑫艳 赵嘉艳,天桥艺术中心大剧场
2023-12-24 19:30,北京,秋裤和擀面杖,张赛怡 于洋 孙一城 吴勃臻 王晶,时间剧场TIME THEATRE
2023-12-24 19:30,北京,婚礼歌手,李卓远 艾霖 帕赛 马凯漪 郭禹良 董韦凯 刘思纤 崔欣仪 乌尼思,朝阳剧场
2023-12-24 19:30,成都,阿波罗尼亚,郭洧江 脱骁尧 杜牧,西部文化产业中心·一台好戏小剧场
2023-12-24 19:30,成都,致命旋律,王博睿 王世鑫 杜舟 葛泽扬,成都开心麻花9剧场
2023-12-24 19:30,广州,阿波罗尼亚,杨宇威 李秋盟 李坤嘉,阿波罗尼亚·广州馆
2023-12-24 19:30,武汉,将进酒,郑云龙 陈旭 张傲生 许嘉芸 华英杰 黄冠菘 徐铭聪 赵丹霓 王靖棋 杜恒,琴台大剧院
2023-12-24 19:30,武汉,灯塔,宋凯文 周靖杰 王皓,武汉剧院小剧场
2023-12-24 19:30,武汉,小说,唐飞 舒杨 张鑫澳,武演新空间（梦时代馆）
2023-12-24 19:45,上海,致爱,李梓溪 吴以瀚,亚洲大厦·星空间黑匣子
2023-12-24 22:30,上海,阿尔托，梵高,朱微之 夏阳 张琦铭,星空间17号·NFP小剧场
2023-12-25 14:00,成都,熊猫,,熊猫剧院
2023-12-25 14:00,西安,丝路之声,丁辉 田恬 江柏成 孙晶俐 谭建业 吴凯泽 杨雨婷 王笑语 林梦圆 闫栋,丝路欢乐世界·琴音剧场
2023-12-25 19:30,上海,小说,王培杰 冒海飞 桑可舟,人民大舞台
2023-12-25 19:30,上海,嗜血博士,毛二 何铭海 潘珏辰,星空间1023号·涵金小剧场
2023-12-25 19:30,上海,小说,孙豆尔 杜航 徐步超,星空间115号·缪时客小剧场
2023-12-25 19:30,上海,FLAMES火焰,谢一溦 田野 相征,星空间4号·缪时客小剧场
2023-12-25 19:30,上海,阿尔托，梵高,邵立君 宋元明 张哲豪,星空间17号·NFP小剧场
2023-12-25 19:30,上海,嘿！亚利桑那,吴杭律 刘瀚聪 王逸飞 张烜尔 连江维 周波 高尔金宝音,嘿！亚利桑那
2023-12-25 19:30,上海,蝶变,钱安琪 张沁丹 付世刚,星空间8号·一台好戏方寸剧场
2023-12-25 19:30,上海,摇滚太白·诗与星,王雨姝 易群 王珏语涵,星空间407号·她剧场
2023-12-25 19:30,上海,梦微之,余镇鳌 赵洪博,星空间33号 鲸·剧场
2023-12-25 19:30,上海,时光代理人,纪晓坤 郭虹旭 蔡璐 廖婧媛 李泽熙,时光剧场
2023-12-25 19:30,上海,当你心动时,徐佳文 施博威 葛洧吟,星空间12号·耶比剧场
2023-12-25 19:30,上海,致爱,李梓溪 张博俊,亚洲大厦·星空间黑匣子
2023-12-25 19:30,上海,疯子与赞美诗,傅祥安 张琛,星空间111号·墨剧场
2023-12-25 19:30,北京,艺术区,,小柯剧场
2023-12-25 19:30,北京,婚礼歌手,王帅 鲁芳岐 帕赛 马凯漪 郭禹良 董韦凯 刘思纤 崔欣仪 乌尼思,朝阳剧场
2023-12-25 19:30,成都,致命旋律,王博睿 王佑名 周靖杰 郑婉霞,成都开心麻花9剧场
2023-12-25 19:30,武汉,灯塔,宋凯文 张鑫澳 范杰,武汉剧院小剧场
2023-12-25 19:30,武汉,小说,文振宇 舒杨 王皓,武演新空间（梦时代馆）
2023-12-25 20:00,广州,这里冬天不下雪,,广东粤剧艺术中心
2023-12-26 19:30,上海,桑塔露琪亚,曹牧之 姜崃 朱亮,星空间6号·一台好戏小剧场
2023-12-26 19:30,上海,阿尔托，梵高,钟嘉诚 夏阳 何铭海,星空间17号·NFP小剧场
2023-12-26 19:30,上海,LIZZIE丽兹,丁辰西 郑涵一 陈姝月 王洁璐,星空间11号·MOriginal Box
2023-12-26 19:30,上海,AI,王国栋 孙彩纶,长宁来福士The Be11钟楼演艺新空间
2023-12-26 19:30,上海,致爱,周文嘉 吴以瀚,亚洲大厦·星空间黑匣子
2023-12-26 19:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-26 20:00,广州,这里冬天不下雪,,广东粤剧艺术中心
2023-12-27 19:30,上海,嗜血博士,赵钱龙 徐步超 钱安琪,星空间1023号·涵金小剧场
2023-12-27 19:30,上海,桑塔露琪亚,牛博为 王浩楠 李珏,星空间6号·一台好戏小剧场
2023-12-27 19:30,上海,小说,徐佳文 相征 杜航,星空间115号·缪时客小剧场
2023-12-27 19:30,上海,LIZZIE丽兹,张会芳 郑涵一 湛嘉丽 王艺鸥,星空间11号·MOriginal Box
2023-12-27 19:30,上海,梦微之,余镇鳌 许昌泰,星空间33号 鲸·剧场
2023-12-27 19:30,上海,#0528,江泽辰 刘政 王颢珏,星空间28号·好好有戏小剧场
2023-12-27 19:30,上海,AI,翟松 卓群,长宁来福士The Be11钟楼演艺新空间
2023-12-27 19:30,上海,致爱,周文嘉 陆宇鹏,亚洲大厦·星空间黑匣子
2023-12-27 19:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-27 19:30,广州,阿波罗尼亚,郭洧江 曾鑫 李坤嘉,阿波罗尼亚·广州馆
2023-12-28 19:30,上海,小说,于晓璘 冒海飞 桑可舟,人民大舞台
2023-12-28 19:30,上海,玻璃猫鱼和科里奥利效应,张超 赵书雨 黄炜帆 雷美玲 黄偲 杨佳鹏 陈芸倩 孔奕懿 李志杰 赖舒云 黄屿琦,上音歌剧院歌剧厅
2023-12-28 19:30,上海,嗜血博士,王芯芯 蒋芸 刘晓,星空间1023号·涵金小剧场
2023-12-28 19:30,上海,桑塔露琪亚,赵霄汉 邵奕磊 吴以瀚,星空间6号·一台好戏小剧场
2023-12-28 19:30,上海,阿波罗尼亚,朱亮 李政绪 李存贤,星空间1号·一台好戏小剧场
2023-12-28 19:30,上海,蝶变,郭耀嵘 丁辰西 刘洪书,星空间8号·一台好戏方寸剧场
2023-12-28 19:30,上海,LIZZIE丽兹,徐丽东 张沁丹 湛嘉丽 党韫葳,星空间11号·MOriginal Box
2023-12-28 19:30,上海,双重危机,祝颂皓 潘龙,星空间19号
2023-12-28 19:30,上海,时光代理人,白倬铭 王敏辉 吴杭律 郭珍艳 周波,时光剧场
2023-12-28 19:30,上海,AI,赵亦飞 卓群,长宁来福士The Be11钟楼演艺新空间
2023-12-28 19:30,上海,致爱,李梓溪 张博俊,亚洲大厦·星空间黑匣子
2023-12-28 19:30,上海,疯子与赞美诗,张铎 周一男,星空间111号·墨剧场
2023-12-28 19:30,北京,卡拉马佐夫兄弟,付翔 王瀚宇 刘令飞 郑艺彬 郭嘉轩,北京保利剧院
2023-12-28 19:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-28 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 杜牧,西部文化产业中心·一台好戏小剧场
2023-12-28 19:30,广州,阿波罗尼亚,郭洧江 曾鑫 李坤嘉,阿波罗尼亚·广州馆
2023-12-29 14:00,成都,熊猫,,熊猫剧院
2023-12-29 18:30,上海,玻璃猫鱼和科里奥利效应,刘彬濠 赵书雨 黄炜帆 雷美玲 黄偲 杨佳鹏 陈芸倩 孔奕懿 李志杰 赖舒云 黄屿琦,上音歌剧院歌剧厅
2023-12-29 19:30,上海,灵魂摆渡之永生,于毅 丁辉 崔秀丽 孙乐仟 金圣权 朱凯龙 潘天国 赵嘉豪 高有顺 王嘉 莫玉滢 王奕 林梦艾 王冠华 陈诗丹 邹楚瑜,云峰剧院
2023-12-29 19:30,上海,城堡,赵伟钢 钟舜傲 郭耀嵘 夏阳,上海共舞台
2023-12-29 19:30,上海,小说,于晓璘 冒海飞 桑可舟,人民大舞台
2023-12-29 19:30,上海,嗜血博士,杨皓晨 徐佳文 洪果,星空间1023号·涵金小剧场
2023-12-29 19:30,上海,桑塔露琪亚,曹牧之 王天择 朱亮,星空间6号·一台好戏小剧场
2023-12-29 19:30,上海,阿波罗尼亚,施天玮 李政绪 杜航,星空间1号·一台好戏小剧场
2023-12-29 19:30,上海,月亮与六便士,何铭海 温雅祺 薛尚文 卓群,星空间815号·缪时客小剧场
2023-12-29 19:30,上海,小说,相征 舒杨 田野,星空间115号·缪时客小剧场
2023-12-29 19:30,上海,FLAMES火焰,陈旭 钱蒙楠 邵立君,星空间4号·缪时客小剧场
2023-12-29 19:30,上海,辛吉路的画材店,温升宝 牛博为 刘瀚聪,星空间2号·好好有戏剧场
2023-12-29 19:30,上海,灯塔,周一男 冯文彦 遇泓羊,星空间9号·鲸剧场
2023-12-29 19:30,上海,嘿！亚利桑那,冯远 滕春鹏 王逸飞 周文嘉 连江维 唐超 高尔金宝音,嘿！亚利桑那
2023-12-29 19:30,上海,蝶变,胥子含 邓贤凌 刘泽星,星空间8号·一台好戏方寸剧场
2023-12-29 19:30,上海,周生如故,张泽 徐瑶 毛二 黎宛曈 车鸣笛 张艺 毛珏懿 李浩楠,上剧场
2023-12-29 19:30,上海,少年歌行梵音谣,王国栋 沈育奇 王桓 叶炜航,星空间81号·白剧场
2023-12-29 19:30,上海,时光代理人,舒荣波 吴以瀚 吴杭律 郭珍艳 周波,时光剧场
2023-12-29 19:30,上海,#0528,姜义哲 左溢 王颢珏,星空间28号·好好有戏小剧场
2023-12-29 19:30,上海,当你心动时,许昌泰 万钰彬 葛洧吟,星空间12号·耶比剧场
2023-12-29 19:30,上海,AI,翟松 覃一凡,长宁来福士The Be11钟楼演艺新空间
2023-12-29 19:30,上海,致爱,严小北 林大钦,亚洲大厦·星空间黑匣子
2023-12-29 19:30,上海,两个人的谋杀,庞盛之 徐奕然,开心麻花U剧场
2023-12-29 19:30,上海,疯子与赞美诗,傅祥安 钟子崴,星空间111号·墨剧场
2023-12-29 19:30,北京,卡拉马佐夫兄弟,付翔 王瀚宇 刘令飞 郑艺彬 郭嘉轩,北京保利剧院
2023-12-29 19:30,北京,艺术区,,小柯剧场
2023-12-29 19:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-12-29 19:30,北京,婚礼歌手,王帅 鲁芳岐 李子健 李想 吕思含 刘治威 文颖倩 崔欣仪 乌尼思,朝阳剧场
2023-12-29 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 邓欣锐,西部文化产业中心·一台好戏小剧场
2023-12-29 19:30,成都,灯塔,廖城志 赵奕然 杜舟,西部文化产业中心·鲸剧场
2023-12-29 19:30,成都,致命旋律,王博睿 刘钊 范杰 郑婉霞,成都开心麻花9剧场
2023-12-29 19:30,成都,嘻个啥子哈,杨博皓 曹蕊 陈画风 杨敬林 肖杨 张飞扬 查宗伯 冯韵颖,四川歌舞大剧院
2023-12-29 19:30,广州,阿波罗尼亚,唐浩瑜 曾鑫 李坤嘉,阿波罗尼亚·广州馆
2023-12-29 19:30,武汉,拜风,饶克勤 汤俊军 秦宇星,武汉歌舞剧院520空间
2023-12-29 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-12-29 19:30,西安,琵琶行,,西安人民剧院
2023-12-29 20:00,上海,LIZZIE丽兹,刘乙萱 申霓 李梓溪 米晨晨,星空间11号·MOriginal Box
2023-12-29 20:00,北京,威尼斯商人,潘蕾蕾 李嘉骏 郭禹良 周校校,时间剧场TIME THEATRE
2023-12-30 11:00,成都,熊猫,,熊猫剧院
2023-12-30 13:20,成都,熊猫,,熊猫剧院
2023-12-30 14:00,上海,玻璃猫鱼和科里奥利效应,张超 赵书雨 董志勇 孔奕懿 黄偲 杨佳鹏 陈芸倩 孔奕懿 李志杰 赖舒云 黄屿琦,上音歌剧院歌剧厅
